"","Number","RCO2","BDCO2","RH2O","BDH2O"
"691",690,1.00542578501845,-0.0506465866476056,1.10997452895229,-0.109974528952295
"692",691,0.919841162982722,0.0541945753461654,1.00449723525406,-0.0044972352540622
"693",692,0.999787146908545,-0.0437392549629671,0.973371881436968,0.0266281185630316
"694",693,0.996817471232856,-0.0401014022602492,0.974804355760947,0.0251956442390534
"695",694,0.950716266466136,0.0163725735789833,0.918132256744616,0.0818677432553836
"696",695,0.989101574138036,-0.0306494283190947,1.01745553373038,-0.0174555337303823
"697",696,1.00657083392964,-0.0520492715638106,1.02964141402638,-0.0296414140263761
"698",697,0.998588033776876,-0.0422703413766731,0.985136150108658,0.0148638498913419
"699",698,1.01329932026599,-0.0602916673258382,1.03523323847588,-0.0352332384758791
"700",699,0.974832385103727,-0.0131696717520652,0.997333329825005,0.00266667017499478
"701",700,0.923801032572103,0.0493437350991741,0.995607250460472,0.00439274953952806
"702",701,1.00579497895335,-0.051098849217857,0.998442264718072,0.00155773528192782
"703",702,0.964420757301047,-0.000415427693782479,1.00204623397736,-0.00204623397735526
"704",703,1.00695645046579,-0.0525216518205965,1.09027474754957,-0.09027474754957
"705",704,0.98121092997965,-0.0209833892250714,0.963619265735222,0.0363807342647775
"706",705,0.931804163184496,0.039539900098993,0.970845301106314,0.0291546988936862
"707",706,1.01116686594591,-0.057679410783738,0.982648645979243,0.0173513540207569
"708",707,0.94524107388538,0.0230796844904097,0.911169166112456,0.088830833887544
"709",708,1.01167498121161,-0.0583018519842235,1.11454842998989,-0.114548429989892
"710",709,1.049136132804,-0.1041917626849,1.06739609362667,-0.0673960936266718
"711",710,0.992868005436806,-0.0352633066600868,1.05577594571281,-0.0557759457128144
"712",711,0.986629829352823,-0.0276215409572076,0.998915134661858,0.00108486533814245
"713",712,1.05379628505081,-0.109900449187238,1.02025130511029,-0.0202513051102873
"714",713,0.951828451562184,0.0150101468363242,0.930104846235662,0.0698951537643382
"715",714,1.04826636742251,-0.10312630009257,1.17824650878942,-0.178246508789415
"716",715,0.977827077823656,-0.0168381703339791,0.999468975581441,0.000531024418559123
"717",716,0.956391254335693,0.00942071343877642,0.94881674342382,0.0511832565761797
"718",717,1.02252259285416,-0.0715901762463432,1.05427059061124,-0.0542705906112384
"719",718,0.961730093813973,0.0028806350778828,0.962309733165176,0.0376902668348243
"720",719,0.993171788138323,-0.0356354404694454,1.05714967637652,-0.0571496763765205
"721",720,1.05725919693293,-0.114142516242838,1.03820266389418,-0.0382026638941779
"722",721,0.970373050881378,-0.00770698732968864,0.997540988744011,0.0024590112559888
"723",722,1.01354902501697,-0.0605975556457922,1.08167005795585,-0.0816700579558469
"724",723,1.09052897505242,-0.15489799443922,1.03469882219157,-0.0346988221915734
"725",724,0.966731627668513,-0.0032462438939285,0.968101041648042,0.0318989583519577
"726",725,1.02372169525331,-0.0730590766853003,1.05403369370903,-0.0540336937090331
"727",726,1.0360359047342,-0.0881439832993915,1.04070097197394,-0.0407009719739402
"728",727,0.96838283288936,-0.00526897028946559,1.00093172717745,-0.000931727177454711
"729",728,0.997803681749444,-0.0413095101430694,0.960705225304839,0.0392947746951613
"730",729,1.09751300648779,-0.163453432947549,1.3242439838575,-0.324243983857498
"731",730,0.970221954598147,-0.00752189438273004,0.890526047553474,0.109473952446526
"732",731,0.99149134948949,-0.033576903124625,0.999652072458571,0.000347927541428761
"733",732,1.05322011588253,-0.109194641956097,1.05295252630309,-0.0529525263030897
"734",733,0.978116182930022,-0.0171923240892765,0.967824266792267,0.032175733207733
"735",734,1.00660814685195,-0.0520949798936375,1.04198701593686,-0.0419870159368587
"736",735,1.08671600064762,-0.15022710079333,1.05131767166722,-0.0513176716672177
"737",736,0.993912242596999,-0.0365424971813243,0.945309431880204,0.0546905681197963
"738",737,0.982224376304917,-0.0222248609735233,0.982575630892006,0.0174243691079941
"739",738,0.917357654078834,0.0572368737534281,0.929557884812177,0.0704421151878227
"740",739,1.0080670209485,-0.0538821006619102,1.06517446154257,-0.0651744615425687
"741",740,0.95402020936941,0.0123252435224729,0.918641860379462,0.0813581396205384
"742",741,1.05150154242232,-0.107089389467336,1.10739542408332,-0.10739542408332
"743",742,1.01385949396936,-0.0609778801124681,1.03706323818235,-0.0370632381823504
"744",743,0.978943385039651,-0.0182056466735727,1.0520723077319,-0.0520723077319007
"745",744,1.0307806545631,-0.0817063018398005,1.0849568303314,-0.0849568303313988
"746",745,1.05523185496538,-0.111659022332586,0.955275005637292,0.0447249943627078
"747",746,0.989837478430661,-0.0315509110775603,0.993953022388959,0.00604697761104145
"748",747,0.927053364599301,0.0453596283658559,0.923316941979658,0.0766830580203424
"749",748,1.08682635509099,-0.150362284986467,1.00743829043637,-0.00743829043636612
"750",749,1.03942851401721,-0.0922999296710854,1.01257748615969,-0.0125774861596859
"751",750,1.03584183840856,-0.0879062520504894,1.15933765789983,-0.159337657899831
"752",751,1.07424726649369,-0.134952901454773,0.982359744331717,0.0176402556682832
"753",752,0.946342715332508,0.021730173717678,0.971592875114875,0.0284071248851245
"754",753,0.984605485727133,-0.0251417200157375,1.05886614827625,-0.0588661482762485
"755",754,1.01745683795691,-0.0653846264972207,1.17588828235562,-0.175888282355616
"756",755,0.981931676911634,-0.0218663042167515,1.02637312245093,-0.0263731224509296
"757",756,0.950970927873985,0.0160606133543684,1.04010465716515,-0.0401046571651504
"758",757,0.923699252448373,0.0494684157507429,1.12297855510442,-0.122978555104423
"759",758,0.97946547816734,-0.0188452107549917,1.14479800012113,-0.144798000121132
"760",759,0.953139608588935,0.0134039794785541,1.02787912245698,-0.0278791224569817
"761",760,0.946876168970478,0.0210766930111647,0.955614593071629,0.0443854069283708
"762",761,0.99319325159937,-0.035661733209228,0.949725500272398,0.0502744997276022
"763",762,0.918351440531168,0.0560194853493195,0.933928192766332,0.0660718072336677
"764",763,1.02497436809114,-0.0745936009116455,0.968675837703919,0.0313241622960809
"765",764,0.968189187194512,-0.00503175431327729,1.02484004623214,-0.0248400462321376
"766",765,1.09146609706641,-0.156045968906353,0.966677852706541,0.0333221472934592
"767",766,1.13406814923629,-0.208233482814455,1.21096281257812,-0.210962812578121
"768",767,1.04970868855273,-0.104893143477096,0.962852415637061,0.0371475843629385
"769",768,1.13481238472344,-0.209145171286215,0.960585420363612,0.0394145796363879
"770",769,1.09079084223655,-0.15521878173977,0.855449268597809,0.144550731402191
"771",770,0.965694638129467,-0.00197593170859746,0.975710186810808,0.0242898131891921
"772",771,0.977846860903381,-0.0168624046066417,0.962467734042324,0.0375322659576757
"773",772,1.0327159212662,-0.0840770035510912,1.04666125853287,-0.0466612585328725
"774",773,1.00023659564639,-0.0442898296668241,1.09592347891843,-0.0959234789184329
"775",774,0.953558516548814,0.0128908172277024,0.984904734223495,0.015095265776505
"776",775,0.958173205557732,0.0072378231917779,1.0249783486326,-0.0249783486325952
"777",776,1.15928846024677,-0.239128363802299,0.986969076808363,0.0130309231916367
"778",777,0.937564575141147,0.0324833954520952,0.910599764821876,0.0894002351781237
"779",778,1.02880787536698,-0.0792896473245541,1.086170466166,-0.0861704661659966
"780",779,0.932546436942965,0.038630614744868,0.938989490842523,0.0610105091574769
"781",780,0.96932462864066,-0.00642267008480896,1.08794116556825,-0.0879411655682523
"782",781,0.91979054284432,0.0542565850157081,1.02633563078808,-0.0263356307880769
"783",782,0.970402929625282,-0.00774358879097026,0.933903862191123,0.0660961378088775
"784",783,1.01705575152527,-0.0648932956184613,0.848793988918516,0.151206011081484
"785",784,1.05676783287114,-0.113540595267142,0.881369932812016,0.118630067187984
"786",785,0.9346134664197,0.0360985036358676,0.930913908410888,0.0690860915891122
"787",786,1.2708082818474,-0.375740145263059,1.06813746530099,-0.0681374653009919
"788",787,1.1987893615399,-0.287516967886377,0.816634202117357,0.183365797882643
"789",788,0.877141903824097,0.106501167815481,0.979516635932552,0.0204833640674481
"790",789,0.872804119638643,0.111814953442663,1.01898949188528,-0.0189894918852755
